C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\images\Maven-Error-Dependencies-Cannot-Be-Resolved.png,Other file,4026e56c8661ae95a044d8c6c3df02fb
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\images\oracle-java-license-agreement.png,Other file,23ef116f27acd012682a57a545025b4c
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\images\oracle-website-java-installation.png,Other file,d0975f9193b1206f5598278d2de1a86c
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-in-10-steps\.gitignore,Other file,4a84f524527739978f7f4cf6f58c7e47
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-in-10-steps\commit-all-changes.sh,Other file,c917a4be5a9076350fb92d4c498190e5
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-in-10-steps\commit-deleted-files.sh,Other file,e9013e04418195042c61cb84cd042ca9
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-in-10-steps\find-git-status.sh,Other file,f04143ce95f0e2cfec56876f13245cd0
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-in-10-steps\jpa-in-10-steps-all-code.md,Other file,898acbdcd96e866cb59ca1065e60cd68
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-in-10-steps\notes.txt,Other file,204384bd310f6b7397e13f56df09d3bf
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-in-10-steps\pom.xml,Other file,88aa572a6834a0b474bc4557a1818ec7
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-in-10-steps\rcstatus.sh,Other file,cd0e6b3b82c671ef2b3f01e3854f1ead
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-in-10-steps\readme.md,Other file,7680f5cf1c0480898b2549320b35992a
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-in-10-steps\step-completed.sh,Other file,7c76d88441bb4cb621ccdda5a1bfde25
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-in-10-steps\step21.md,Other file,325ef8415f10329f0457de4d84726a3a
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-in-10-steps\step22.md,Other file,2b1b473cab2bd1ff1f39e8bcc68689a1
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-in-10-steps\step23.md,Other file,bd6e4aa6bf69f2955de2f555829a145d
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-in-10-steps\take-step-backup.sh,Other file,1db7db2c78ac0a8199da0a0d922e3a12
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-in-10-steps\test-microservices.sh,Other file,a7c1351f11daf20d46c07b4b90f9c5b2
